produit_id,date,prevision,modele_utilise,intervalle_confiance_bas,intervalle_confiance_haut
P0115,2026-01-01,11.449125359456868,lstm,9.731756555538338,13.166494163375397
P0092,2025-08-01,7.59033619525264,lstm,6.451785765964743,8.728886624540534
P0092,2025-09-01,0.0,lstm,0.0,0.0
P0092,2025-10-01,1.8796128027276413,lstm,1.597670882318495,2.1615547231367875
P0092,2025-11-01,0.7293355840248974,lstm,0.6199352464211628,0.838735921628632
P0092,2025-12-01,8.307630223258554,lstm,7.061485689769771,9.553774756747337
P0092,2026-01-01,0.0,lstm,0.0,0.0
P0078,2025-08-01,4.260654563111981,lstm,3.6215563786451836,4.899752747578778
P0078,2025-09-01,9.4046786676726,lstm,7.99397686752171,10.81538046782349
P0078,2025-10-01,0.0,lstm,0.0,0.0
P0078,2025-11-01,3.0711528908469314,lstm,2.6104799572198916,3.531825824473971
P0078,2025-12-01,1.971122260990644,lstm,1.6754539218420474,2.2667906001392404
P0078,2026-01-01,5.550127013223808,lstm,4.717607961240236,6.382646065207378
P0088,2025-08-01,5.1520092961360335,lstm,4.3792079017156285,5.924810690556438
P0088,2025-09-01,0.0,lstm,0.0,0.0
P0088,2025-10-01,7.425500118757812,lstm,6.31167510094414,8.539325136571483
P0088,2025-11-01,0.47719815128651893,lstm,0.4056184285935411,0.5487778739794967
P0088,2025-12-01,2.442236273627674,lstm,2.075900832583523,2.808571714671825
P0088,2026-01-01,5.3181915839481695,lstm,4.520462846355944,6.115920321540394
P0069,2025-08-01,0.0,obsolete,0.0,0.0
P0069,2025-09-01,0.0,obsolete,0.0,0.0
P0069,2025-10-01,0.0,obsolete,0.0,0.0
P0069,2025-11-01,0.0,obsolete,0.0,0.0
P0069,2025-12-01,0.0,obsolete,0.0,0.0
P0069,2026-01-01,0.0,obsolete,0.0,0.0
P0190,2025-08-01,4.144817325907132,lstm,3.5230947270210624,4.766539924793202
P0190,2025-09-01,1.142345661024744,lstm,0.9709938118710324,1.3136975101784556
P0190,2025-10-01,6.476979552894537,lstm,5.505432619960357,7.448526485828717
P0190,2025-11-01,4.839948476311793,lstm,4.1139562048650244,5.565940747758562
P0190,2025-12-01,0.0,lstm,0.0,0.0
P0190,2026-01-01,5.193448707365106,lstm,4.41443140126034,5.972466013469871
P0015,2025-08-01,6.664763016571708,croston_sba,5.331810413257367,7.9977156198860495
P0015,2025-09-01,6.664763016571708,croston_sba,5.331810413257367,7.9977156198860495
P0015,2025-10-01,6.664763016571708,croston_sba,5.331810413257367,7.9977156198860495
P0015,2025-11-01,6.664763016571708,croston_sba,5.331810413257367,7.9977156198860495
P0015,2025-12-01,6.664763016571708,croston_sba,5.331810413257367,7.9977156198860495
P0015,2026-01-01,6.664763016571708,croston_sba,5.331810413257367,7.9977156198860495
P0068,2025-08-01,1.7280778656955325,lstm,1.4688661858412027,1.9872895455498623
P0068,2025-09-01,1.4932678946312556,lstm,1.2692777104365673,1.717258078825944
P0068,2025-10-01,0.0,lstm,0.0,0.0
P0068,2025-11-01,1.1165358222721598,lstm,0.9490554489313358,1.2840161956129836
P0068,2025-12-01,3.553429048567899,lstm,3.020414691282714,4.086443405853084
P0068,2026-01-01,0.0,lstm,0.0,0.0
P0046,2025-08-01,3.501788841140119,lstm,2.976520514969101,4.027057167311137
P0046,2025-09-01,3.6654175572274577,lstm,3.115604923643339,4.215230190811576
P0046,2025-10-01,8.410679597027919,lstm,7.149077657473731,9.672281536582105
P0046,2025-11-01,2.5255340757315814,lstm,2.146703964371844,2.904364187091318
P0046,2025-12-01,5.41316502757912,lstm,4.601190273442252,6.2251397817159875
P0046,2026-01-01,6.252675538266133,lstm,5.314774207526213,7.190576869006052
P0004,2025-08-01,0.0,obsolete,0.0,0.0
P0004,2025-09-01,0.0,obsolete,0.0,0.0
P0004,2025-10-01,0.0,obsolete,0.0,0.0
P0004,2025-11-01,0.0,obsolete,0.0,0.0
P0004,2025-12-01,0.0,obsolete,0.0,0.0
P0004,2026-01-01,0.0,obsolete,0.0,0.0
P0013,2025-08-01,0.0,obsolete,0.0,0.0
P0013,2025-09-01,0.0,obsolete,0.0,0.0
P0013,2025-10-01,0.0,obsolete,0.0,0.0
P0013,2025-11-01,0.0,obsolete,0.0,0.0
P0013,2025-12-01,0.0,obsolete,0.0,0.0
P0013,2026-01-01,0.0,obsolete,0.0,0.0
P0012,2025-08-01,0.0,obsolete,0.0,0.0
P0012,2025-09-01,0.0,obsolete,0.0,0.0
P0012,2025-10-01,0.0,obsolete,0.0,0.0
P0012,2025-11-01,0.0,obsolete,0.0,0.0
P0012,2025-12-01,0.0,obsolete,0.0,0.0
P0012,2026-01-01,0.0,obsolete,0.0,0.0
P0008,2025-08-01,0.0,obsolete,0.0,0.0
P0008,2025-09-01,0.0,obsolete,0.0,0.0
P0008,2025-10-01,0.0,obsolete,0.0,0.0
P0008,2025-11-01,0.0,obsolete,0.0,0.0
P0008,2025-12-01,0.0,obsolete,0.0,0.0
P0008,2026-01-01,0.0,obsolete,0.0,0.0
P0022,2025-08-01,0.0,obsolete,0.0,0.0
P0022,2025-09-01,0.0,obsolete,0.0,0.0
P0022,2025-10-01,0.0,obsolete,0.0,0.0
P0022,2025-11-01,0.0,obsolete,0.0,0.0
P0022,2025-12-01,0.0,obsolete,0.0,0.0
P0022,2026-01-01,0.0,obsolete,0.0,0.0
P0044,2025-08-01,0.0,lstm,0.0,0.0
P0044,2025-09-01,3.734023779746976,lstm,3.1739202127849295,4.294127346709022
P0044,2025-10-01,2.6922964662956845,lstm,2.288451996351332,3.096140936240037
P0044,2025-11-01,1.3921532496017237,lstm,1.1833302621614652,1.6009762370419822
P0044,2025-12-01,0.0,lstm,0.0,0.0
P0044,2026-01-01,0.46152795316078166,lstm,0.3922987601866644,0.5307571461348989
P0178,2025-08-01,19.23216621997616,lstm,16.347341286979738,22.116991152972584
P0178,2025-09-01,11.726969703037563,lstm,9.967924247581928,13.486015158493196
P0178,2025-10-01,4.344717276212589,lstm,3.6930096847807006,4.996424867644477
P0178,2025-11-01,20.583842642906106,lstm,17.49626624647019,23.67141903934202
P0178,2025-12-01,12.204300493895218,lstm,10.373655419810936,14.0349455679795
P0178,2026-01-01,10.428591106491503,lstm,8.864302440517777,11.992879772465226
P0062,2025-08-01,1.42985121550182,lstm,1.215373533176547,1.6443288978270927
P0062,2025-09-01,3.625341096673009,lstm,3.0815399321720576,4.16914226117396
P0062,2025-10-01,6.316561126292043,lstm,5.369076957348236,7.2640452952358485
P0062,2025-11-01,12.63179112830766,lstm,10.73702245906151,14.526559797553807
P0062,2025-12-01,0.0,lstm,0.0,0.0
P0062,2026-01-01,3.8050423317766384,lstm,3.2342859820101424,4.375798681543134
P0188,2025-08-01,0.0,lstm,0.0,0.0
P0188,2025-09-01,3.4700077416776316,lstm,2.949506580425987,3.990508902929276
P0188,2025-10-01,10.24633440906099,lstm,8.709384247701841,11.783284570420138
P0188,2025-11-01,10.277023384489329,lstm,8.73546987681593,11.818576892162728
P0188,2025-12-01,2.631422078932861,lstm,2.2367087670929315,3.0261353907727897
P0188,2026-01-01,1.7672690715530062,lstm,1.5021787108200553,2.032359432285957
P0067,2025-08-01,0.0,obsolete,0.0,0.0
P0067,2025-09-01,0.0,obsolete,0.0,0.0
P0067,2025-10-01,0.0,obsolete,0.0,0.0
P0067,2025-11-01,0.0,obsolete,0.0,0.0
P0067,2025-12-01,0.0,obsolete,0.0,0.0
P0067,2026-01-01,0.0,obsolete,0.0,0.0
P0052,2025-08-01,5.197105786858835,lstm,4.417539918830009,5.976671654887659
P0052,2025-09-01,0.0,lstm,0.0,0.0
P0052,2025-10-01,0.0,lstm,0.0,0.0
P0052,2025-11-01,0.0,lstm,0.0,0.0
P0052,2025-12-01,0.0,lstm,0.0,0.0
P0052,2026-01-01,0.4662789301841752,lstm,0.39633709065654893,0.5362207697118014
P0222,2025-08-01,12.972030044489477,lstm,11.026225537816055,14.917834551162898
P0222,2025-09-01,3.4555940180292795,lstm,2.9372549153248872,3.973933120733671
P0222,2025-10-01,4.259415453642627,lstm,3.620503135596233,4.898327771689021
P0222,2025-11-01,1.9987735074183872,lstm,1.6989574813056292,2.2985895335311453
P0222,2025-12-01,0.4173097974342924,lstm,0.35471332781914855,0.47990626704943623
P0222,2026-01-01,1.0224979911533452,lstm,0.8691232924803434,1.1758726898263467
P0071,2025-08-01,0.0,obsolete,0.0,0.0
P0071,2025-09-01,0.0,obsolete,0.0,0.0
P0071,2025-10-01,0.0,obsolete,0.0,0.0
P0071,2025-11-01,0.0,obsolete,0.0,0.0
P0071,2025-12-01,0.0,obsolete,0.0,0.0
P0071,2026-01-01,0.0,obsolete,0.0,0.0
P0076,2025-08-01,2.347595181653842,lstm,1.9954559044057656,2.699734458901918
P0076,2025-09-01,2.278289888352677,lstm,1.9365464050997756,2.6200333716055786
P0076,2025-10-01,0.0,lstm,0.0,0.0
P0076,2025-11-01,0.0,lstm,0.0,0.0
P0076,2025-12-01,1.512054315658384,lstm,1.2852461683096263,1.7388624630071416
P0076,2026-01-01,0.0,lstm,0.0,0.0
P0045,2025-08-01,4.890974399697899,lstm,4.157328239743213,5.624620559652583
P0045,2025-09-01,2.01964136845122,lstm,1.7166951631835372,2.322587573718903
P0045,2025-10-01,0.0,lstm,0.0,0.0
P0045,2025-11-01,5.980785549556639,lstm,5.083667717123143,6.8779033819901345
P0045,2025-12-01,5.112974644756797,lstm,4.346028448043277,5.879920841470316
P0045,2026-01-01,0.0,lstm,0.0,0.0
P0042,2025-08-01,5.562350880668497,lstm,4.727998248568222,6.396703512768771
P0042,2025-09-01,0.0,lstm,0.0,0.0
P0042,2025-10-01,0.0,lstm,0.0,0.0
P0042,2025-11-01,1.4508235425693372,lstm,1.2332000111839365,1.6684470739547377
P0042,2025-12-01,0.0,lstm,0.0,0.0
P0042,2026-01-01,0.0,lstm,0.0,0.0
P0066,2025-08-01,4.796706135265237,lstm,4.077200214975451,5.516212055555021
P0066,2025-09-01,1.5566921058152472,lstm,1.3231882899429601,1.790195921687534
P0066,2025-10-01,3.9967508197096704,lstm,3.3972381967532197,4.59626344266612
P0066,2025-11-01,1.7596674399404288,lstm,1.4957173239493644,2.023617555931493
P0066,2025-12-01,1.6345905584502232,lstm,1.3894019746826896,1.8797791422177565
P0066,2026-01-01,1.7207423679649871,lstm,1.462631012770239,1.978853723159735
P0147,2025-08-01,40.88467254319654,lstm,34.75197166171706,47.017373424676016
P0147,2025-09-01,13.683549760309335,lstm,11.631017296262934,15.736082224355734
P0147,2025-10-01,24.13708287940364,lstm,20.516520447493093,27.75764531131418
P0147,2025-11-01,19.98343790971912,lstm,16.98592222326125,22.980953596176988
P0147,2025-12-01,16.79113052486528,lstm,14.272460946135489,19.309800103595073
P0147,2026-01-01,13.685330909911688,lstm,11.632531273424934,15.73813054639844
P0040,2025-08-01,4.636298746259756,lstm,3.940853934320793,5.33174355819872
P0040,2025-09-01,0.0,lstm,0.0,0.0
P0040,2025-10-01,0.0,lstm,0.0,0.0
P0040,2025-11-01,3.1093342045925696,lstm,2.642934073903684,3.575734335281455
P0040,2025-12-01,3.843836496577392,lstm,3.2672610220907834,4.420411971064
P0040,2026-01-01,0.8600289488374623,lstm,0.7310246065118429,0.9890332911630816
P0026,2025-08-01,0.0,obsolete,0.0,0.0
P0026,2025-09-01,0.0,obsolete,0.0,0.0
P0026,2025-10-01,0.0,obsolete,0.0,0.0
P0026,2025-11-01,0.0,obsolete,0.0,0.0
P0026,2025-12-01,0.0,obsolete,0.0,0.0
P0026,2026-01-01,0.0,obsolete,0.0,0.0
P0189,2025-08-01,19.593091862693537,lstm,16.654128083289507,22.532055642097568
P0189,2025-09-01,2.982627297582874,lstm,2.5352332029454425,3.4300213922203047
P0189,2025-10-01,15.41377055295139,lstm,13.101704970008681,17.7258361358941
P0189,2025-11-01,20.130256398767866,lstm,17.110717938952686,23.149794858583043
P0189,2025-12-01,15.872424133035091,lstm,13.491560513079827,18.253287752990353
P0189,2026-01-01,16.944927392809326,lstm,14.403188283887927,19.486666501730724
P0221,2025-08-01,8.924366310453044,lstm,7.585711363885087,10.263021257021
P0221,2025-09-01,3.7433252634515783,lstm,3.1818264739338415,4.304824052969315
P0221,2025-10-01,0.0,lstm,0.0,0.0
P0221,2025-11-01,6.386369882772052,lstm,5.428414400356244,7.344325365187859
P0221,2025-12-01,3.3191206510262594,lstm,2.8212525533723203,3.816988748680198
P0221,2026-01-01,4.932714629227191,lstm,4.192807434843112,5.672621823611269
P0011,2025-08-01,0.0,obsolete,0.0,0.0
P0011,2025-09-01,0.0,obsolete,0.0,0.0
P0011,2025-10-01,0.0,obsolete,0.0,0.0
P0011,2025-11-01,0.0,obsolete,0.0,0.0
P0011,2025-12-01,0.0,obsolete,0.0,0.0
P0011,2026-01-01,0.0,obsolete,0.0,0.0
P0109,2025-08-01,17.396246160379867,lstm,14.786809236322886,20.005683084436846
P0109,2025-09-01,19.034254907231254,lstm,16.179116671146566,21.889393143315942
P0109,2025-10-01,13.181212430725362,lstm,11.204030566116558,15.158394295334164
P0109,2025-11-01,18.841415760213664,lstm,16.015203396181615,21.667628124245713
P0109,2025-12-01,13.325312216308163,lstm,11.326515383861938,15.324109048754385
P0109,2026-01-01,19.26912015104944,lstm,16.378752128392023,22.15948817370685
P0219,2025-08-01,11.814241883413613,lstm,10.042105600901571,13.586378165925654
P0219,2025-09-01,16.43155792923608,lstm,13.966824239850668,18.896291618621493
P0219,2025-10-01,0.42992356097784246,lstm,0.3654350268311661,0.4944120951245188
P0219,2025-11-01,11.434449534201562,lstm,9.719282104071327,13.149616964331795
P0219,2025-12-01,7.9596984023642054,lstm,6.765743642009575,9.153653162718836
P0219,2026-01-01,12.368667254145512,lstm,10.513367166023684,14.223967342267338
P0060,2025-08-01,5.176762526513175,lstm,4.400248147536199,5.953276905490151
P0060,2025-09-01,8.659763257932783,lstm,7.360798769242865,9.9587277466227
P0060,2025-10-01,11.02554027877567,lstm,9.371709236959319,12.67937132059202
P0060,2025-11-01,6.6668883457740105,lstm,5.666855093907909,7.666921597640111
P0060,2025-12-01,0.0,lstm,0.0,0.0
P0060,2026-01-01,4.82350496740386,lstm,4.099979222293281,5.547030712514439
P0056,2025-08-01,7.083150461956125,lstm,6.020677892662706,8.145623031249542
P0056,2025-09-01,5.959413957737604,lstm,5.065501864076964,6.853326051398245
P0056,2025-10-01,8.665123441099698,lstm,7.365354924934744,9.964891957264653
P0056,2025-11-01,4.76158876939854,lstm,4.047350453988759,5.475827084808321
P0056,2025-12-01,3.08578820615749,lstm,2.6229199752338666,3.5486564370811133
P0056,2026-01-01,5.877273770269764,lstm,4.995682704729299,6.758864835810228
P0177,2025-08-01,31.50494440952893,lstm,26.779202748099593,36.23068607095827
P0177,2025-09-01,0.024811575451828827,lstm,0.021089839134054503,0.028533311769603147
P0177,2025-10-01,0.0,lstm,0.0,0.0
P0177,2025-11-01,6.9078110001307,lstm,5.871639350111095,7.943982650150304
P0177,2025-12-01,25.143166168683376,lstm,21.37169124338087,28.91464109398588
P0177,2026-01-01,29.0626411654851,lstm,24.703244990662334,33.42203734030786
P0230,2025-08-01,0.0,obsolete,0.0,0.0
P0230,2025-09-01,0.0,obsolete,0.0,0.0
P0230,2025-10-01,0.0,obsolete,0.0,0.0
P0230,2025-11-01,0.0,obsolete,0.0,0.0
P0230,2025-12-01,0.0,obsolete,0.0,0.0
P0230,2026-01-01,0.0,obsolete,0.0,0.0
P0096,2025-08-01,14.020745660004462,lstm,11.917633811003792,16.12385750900513
P0096,2025-09-01,9.252053958751116,lstm,7.864245864938448,10.639862052563782
P0096,2025-10-01,12.307494991963278,lstm,10.461370743168786,14.153619240757768
P0096,2025-11-01,8.882330042913564,lstm,7.549980536476529,10.214679549350597
P0096,2025-12-01,12.9496930680779,lstm,11.007239107866216,14.892147028289585
P0096,2026-01-01,9.10599384498705,lstm,7.740094768238993,10.471892921735108
P0028,2025-08-01,0.0,obsolete,0.0,0.0
P0028,2025-09-01,0.0,obsolete,0.0,0.0
P0028,2025-10-01,0.0,obsolete,0.0,0.0
P0028,2025-11-01,0.0,obsolete,0.0,0.0
P0028,2025-12-01,0.0,obsolete,0.0,0.0
P0028,2026-01-01,0.0,obsolete,0.0,0.0
P0029,2025-08-01,0.0,obsolete,0.0,0.0
P0029,2025-09-01,0.0,obsolete,0.0,0.0
P0029,2025-10-01,0.0,obsolete,0.0,0.0
P0029,2025-11-01,0.0,obsolete,0.0,0.0
P0029,2025-12-01,0.0,obsolete,0.0,0.0
P0029,2026-01-01,0.0,obsolete,0.0,0.0
P0055,2025-08-01,4.600979622844521,lstm,3.910832679417843,5.291126566271199
P0055,2025-09-01,0.0,lstm,0.0,0.0
P0055,2025-10-01,0.0,lstm,0.0,0.0
P0055,2025-11-01,0.0,lstm,0.0,0.0
P0055,2025-12-01,0.0,lstm,0.0,0.0
P0055,2026-01-01,0.0,lstm,0.0,0.0
P0005,2025-08-01,0.0,lstm,0.0,0.0
P0005,2025-09-01,0.27534270246419934,lstm,0.23404129709456944,0.31664410783382924
P0005,2025-10-01,0.0,lstm,0.0,0.0
P0005,2025-11-01,0.0,lstm,0.0,0.0
P0005,2025-12-01,14.631818159774234,lstm,12.437045435808098,16.82659088374037
P0005,2026-01-01,0.0,lstm,0.0,0.0
P0001,2025-08-01,0.0,obsolete,0.0,0.0
P0001,2025-09-01,0.0,obsolete,0.0,0.0
P0001,2025-10-01,0.0,obsolete,0.0,0.0
P0001,2025-11-01,0.0,obsolete,0.0,0.0
P0001,2025-12-01,0.0,obsolete,0.0,0.0
P0001,2026-01-01,0.0,obsolete,0.0,0.0
P0186,2025-08-01,0.0,lstm,0.0,0.0
P0186,2025-09-01,0.0,lstm,0.0,0.0
P0186,2025-10-01,8.56176608800392,lstm,7.277501174803331,9.846031001204507
P0186,2025-11-01,6.282036574906327,lstm,5.339731088670377,7.224342061142275
P0186,2025-12-01,0.0,lstm,0.0,0.0
P0186,2026-01-01,0.0,lstm,0.0,0.0
P0090,2025-08-01,6.723472506208682,lstm,5.71495163027738,7.731993382139984
P0090,2025-09-01,2.3596764267428467,lstm,2.0057249627314198,2.7136278907542737
P0090,2025-10-01,4.249700190766879,lstm,3.612245162151847,4.887155219381911
P0090,2025-11-01,5.967827025804513,lstm,5.072652971933836,6.86300107967519
P0090,2025-12-01,5.747201348963434,lstm,4.885121146618919,6.609281551307948
P0090,2026-01-01,5.014132504014216,lstm,4.262012628412084,5.766252379616348
P0019,2025-08-01,0.0,obsolete,0.0,0.0
P0019,2025-09-01,0.0,obsolete,0.0,0.0
P0019,2025-10-01,0.0,obsolete,0.0,0.0
P0019,2025-11-01,0.0,obsolete,0.0,0.0
P0019,2025-12-01,0.0,obsolete,0.0,0.0
P0019,2026-01-01,0.0,obsolete,0.0,0.0
P0112,2025-08-01,21.3478547785126,lightgbm,18.14567656173571,24.550032995289484
P0112,2025-09-01,21.66216760796285,lightgbm,18.41284246676842,24.911492749157276
P0112,2025-10-01,27.30215166259353,lightgbm,23.2068289132045,31.397474411982557
P0112,2025-11-01,16.81953232306418,lightgbm,14.296602474604553,19.342462171523806
P0112,2025-12-01,16.59597847788404,lightgbm,14.106581706201432,19.085375249566642
P0112,2026-01-01,16.60065361306671,lightgbm,14.110555571106705,19.09075165502672
P0089,2025-08-01,3.61863330952611,lightgbm,3.0758383130971936,4.1614283059550266
P0089,2025-09-01,7.97349873806542,lightgbm,6.777473927355606,9.169523548775231
P0089,2025-10-01,1.2820338394035722,lightgbm,1.0897287634930364,1.474338915314108
P0089,2025-11-01,6.477391049211187,lightgbm,5.505782391829509,7.448999706592865
P0089,2025-12-01,1.701070638683337,lightgbm,1.4459100428808365,1.9562312344858375
P0089,2026-01-01,7.819064723347988,lightgbm,6.64620501484579,8.991924431850185
P0054,2025-08-01,2.200632335619419,lightgbm,1.8705374852765062,2.530727185962332
P0054,2025-09-01,5.3227761826907285,lightgbm,4.5243597552871195,6.1211926100943375
P0054,2025-10-01,8.53871826953049,lightgbm,7.257910529100916,9.819526009960063
P0054,2025-11-01,2.5067817024810664,lightgbm,2.1307644471089064,2.8827989578532263
P0054,2025-12-01,6.49407105933945,lightgbm,5.519960400438532,7.468181718240366
P0054,2026-01-01,7.427848579359279,lightgbm,6.313671292455386,8.54202586626317
P0038,2025-08-01,2.3021236692559186,lightgbm,1.9568051188675308,2.647442219644306
P0038,2025-09-01,2.63839495157236,lightgbm,2.242635708836506,3.0341541943082135
P0038,2025-10-01,0.7303929735742971,lightgbm,0.6208340275381525,0.8399519196104416
P0038,2025-11-01,0.0,lightgbm,0.0,0.0
P0038,2025-12-01,3.676638815568357,lightgbm,3.125142993233103,4.22813463790361
P0038,2026-01-01,3.365546066382047,lightgbm,2.86071415642474,3.8703779763393538
P0158,2025-08-01,38.88682678470042,lightgbm,33.053802766995354,44.719850802405475
P0158,2025-09-01,41.821072648823716,lightgbm,35.54791175150016,48.09423354614727
P0158,2025-10-01,51.16705416311333,lightgbm,43.49199603864633,58.84211228758032
P0158,2025-11-01,52.71050758022529,lightgbm,44.803931443191495,60.61708371725908
P0158,2025-12-01,46.58565336915022,lightgbm,39.59780536377769,53.57350137452275
P0158,2026-01-01,49.28631430342937,lightgbm,41.893367157914966,56.67926144894377
P0058,2025-08-01,8.973168493688727,lightgbm,7.6271932196354175,10.319143767742036
P0058,2025-09-01,3.5676776009714324,lightgbm,3.0325259608257173,4.1028292411171465
P0058,2025-10-01,3.632860494441782,lightgbm,3.0879314202755146,4.177789568608049
P0058,2025-11-01,6.211026015430273,lightgbm,5.279372113115732,7.142679917744814
P0058,2025-12-01,5.020314902856517,lightgbm,4.267267667428039,5.773362138284994
P0058,2026-01-01,6.164429786111364,lightgbm,5.239765318194659,7.089094254028068
P0179,2025-08-01,0.0,obsolete,0.0,0.0
P0179,2025-09-01,0.0,obsolete,0.0,0.0
P0179,2025-10-01,0.0,obsolete,0.0,0.0
P0179,2025-11-01,0.0,obsolete,0.0,0.0
P0179,2025-12-01,0.0,obsolete,0.0,0.0
P0179,2026-01-01,0.0,obsolete,0.0,0.0
P0232,2025-08-01,8.674395623154526,lightgbm,7.373236279681347,9.975554966627705
P0232,2025-09-01,5.184688095544834,lightgbm,4.406984881213108,5.962391309876558
P0232,2025-10-01,11.281187884795031,lightgbm,9.589009702075776,12.973366067514284
P0232,2025-11-01,3.7092528968842724,lightgbm,3.1528649623516314,4.2656408314169125
P0232,2025-12-01,8.244047854545533,lightgbm,7.007440676363703,9.480655032727363
P0232,2026-01-01,3.352659867757734,lightgbm,2.849760887594074,3.855558847921394
P0087,2025-08-01,0.0,obsolete,0.0,0.0
P0087,2025-09-01,0.0,obsolete,0.0,0.0
P0087,2025-10-01,0.0,obsolete,0.0,0.0
P0087,2025-11-01,0.0,obsolete,0.0,0.0
P0087,2025-12-01,0.0,obsolete,0.0,0.0
P0087,2026-01-01,0.0,obsolete,0.0,0.0
P0157,2025-08-01,37.22793727931853,lightgbm,31.64374668742075,42.812127871216305
P0157,2025-09-01,60.20117847929891,lightgbm,51.17100170740407,69.23135525119375
P0157,2025-10-01,36.10792328954411,lightgbm,30.691734796112492,41.52411178297572
P0157,2025-11-01,37.074510215087805,lightgbm,31.513333682824634,42.635686747350974
P0157,2025-12-01,39.79551778172682,lightgbm,33.8261901144678,45.764845448985845
P0157,2026-01-01,35.833279176309645,lightgbm,30.458287299863198,41.20827105275609
P0086,2025-08-01,13.100057545533849,lightgbm,11.135048913703772,15.065066177363924
P0086,2025-09-01,13.8110033942468,lightgbm,11.73935288510978,15.882653903383819
P0086,2025-10-01,11.277264529625853,lightgbm,9.585674850181976,12.96885420906973
P0086,2025-11-01,11.684032907685447,lightgbm,9.93142797153263,13.436637843838263
P0086,2025-12-01,10.499688726210591,lightgbm,8.924735417279003,12.07464203514218
P0086,2026-01-01,8.315025796651751,lightgbm,7.067771927153988,9.562279666149513
P0220,2025-08-01,23.483402446592237,lightgbm,19.9608920796034,27.00591281358107
P0220,2025-09-01,24.36425499776515,lightgbm,20.709616748100377,28.018893247429922
P0220,2025-10-01,19.987661921159052,lightgbm,16.989512632985193,22.98581120933291
P0220,2025-11-01,11.95620970625326,lightgbm,10.16277825031527,13.749641162191248
P0220,2025-12-01,12.241844734814034,lightgbm,10.405568024591929,14.078121445036137
P0220,2026-01-01,16.307706679439843,lightgbm,13.861550677523866,18.753862681355816
P0006,2025-08-01,1.4051131456736292,lightgbm,1.194346173822585,1.6158801175246735
P0006,2025-09-01,9.499288253763657,lightgbm,8.074395015699109,10.924181491828206
P0006,2025-10-01,11.802284200903362,lightgbm,10.031941570767858,13.572626831038866
P0006,2025-11-01,28.860769883971685,lightgbm,24.53165440137593,33.18988536656744
P0006,2025-12-01,15.169757979119868,lightgbm,12.894294282251888,17.44522167598785
P0006,2026-01-01,2.0384776529361224,lightgbm,1.732706004995704,2.3442493008765406
P0223,2025-08-01,23.062189426388123,lightgbm,19.602861012429905,26.52151784034634
P0223,2025-09-01,17.780490539394375,lightgbm,15.113416958485217,20.44756412030353
P0223,2025-10-01,15.393293073533762,lightgbm,13.084299112503697,17.702287034563824
P0223,2025-11-01,11.779815781004688,lightgbm,10.012843413853984,13.54678814815539
P0223,2025-12-01,11.527064178420202,lightgbm,9.798004551657172,13.25612380518323
P0223,2026-01-01,19.11831240967641,lightgbm,16.250565548224948,21.986059271127868
P0095,2025-08-01,46.48807857761269,lightgbm,39.514866790970785,53.46129036425459
P0095,2025-09-01,30.182042321955144,lightgbm,25.65473597366187,34.70934867024841
P0095,2025-10-01,18.281906220255074,lightgbm,15.539620287216813,21.024192153293335
P0095,2025-11-01,20.801091931095346,lightgbm,17.680928141431043,23.921255720759646
P0095,2025-12-01,13.239960652608843,lightgbm,11.253966554717517,15.225954750500168
P0095,2026-01-01,20.501539067331716,lightgbm,17.42630820723196,23.57676992743147
P0145,2025-08-01,56.53944137444067,lightgbm,48.05852516827457,65.02035758060677
P0145,2025-09-01,73.04608305150401,lightgbm,62.08917059377841,84.0029955092296
P0145,2025-10-01,57.9435919472159,lightgbm,49.25205315513352,66.63513073929828
P0145,2025-11-01,48.31625976999481,lightgbm,41.06882080449559,55.56369873549402
P0145,2025-12-01,39.95907450745118,lightgbm,33.9652133313335,45.95293568356885
P0145,2026-01-01,53.522812921250804,lightgbm,45.494390983063184,61.551234859438416
P0074,2025-08-01,2.9196038441641514,lightgbm,2.4816632675395285,3.357544420788774
P0074,2025-09-01,0.0,lightgbm,0.0,0.0
P0074,2025-10-01,2.885390915035796,lightgbm,2.4525822777804267,3.318199552291165
P0074,2025-11-01,0.4247405026585431,lightgbm,0.3610294272597616,0.4884515780573245
P0074,2025-12-01,0.9544211441866398,lightgbm,0.8112579725586438,1.0975843158146357
P0074,2026-01-01,0.258873302469825,lightgbm,0.22004230709935124,0.2977042978402987
P0114,2025-08-01,0.0,obsolete,0.0,0.0
P0114,2025-09-01,0.0,obsolete,0.0,0.0
P0114,2025-10-01,0.0,obsolete,0.0,0.0
P0114,2025-11-01,0.0,obsolete,0.0,0.0
P0114,2025-12-01,0.0,obsolete,0.0,0.0
P0114,2026-01-01,0.0,obsolete,0.0,0.0
P0159,2025-08-01,44.588129265284465,lightgbm,37.899909875491794,51.27634865507713
P0159,2025-09-01,57.11083709524546,lightgbm,48.54421153095864,65.67746265953227
P0159,2025-10-01,43.98011320746169,lightgbm,37.38309622634244,50.577130188580945
P0159,2025-11-01,33.38102497926892,lightgbm,28.373871232378583,38.38817872615926
P0159,2025-12-01,21.418195904270945,lightgbm,18.205466518630303,24.630925289911584
P0159,2026-01-01,34.39123025081993,lightgbm,29.23254571319694,39.54991478844292
P0075,2025-08-01,0.7520922617703495,lightgbm,0.639278422504797,0.8649061010359018
