produit_id,mois_offset,quantite_commandee_emp,commande_passee_emp,stock_final_emp,rupture_emp,demande_prevue,cout_achat
P0192,4,18,1,4.490480236364474,0.0,6.176199026495076,400.0
P0192,5,0,0,11.262447327518354,0.0,11.228032908846119,400.0
P0192,6,18,1,3.054847620702777,0.0,8.207599706815577,400.0
P0002,1,57,1,0.0,38.03596224540378,38.03596224540378,110.0
P0002,2,0,0,43.806580558304475,0.0,13.193419441695529,110.0
P0002,3,57,1,0.0,15.68622265697411,59.492803215278585,110.0
P0002,4,0,0,46.414684894061665,0.0,10.585315105938339,110.0
P0002,5,57,1,1.3359415047454632,0.0,45.0787433893162,110.0
P0002,6,0,0,55.48323067095111,0.0,2.8527108337943554,110.0
P0072,1,0,0,4.481861778309593,0.0,1.5181382216904067,790.0
P0072,2,7,1,2.0718215035291196,0.0,2.4100402747804734,790.0
P0072,3,0,0,5.352719670825804,0.0,3.7191018327033145,790.0
P0072,4,7,1,1.3230902396980362,0.0,4.029629431127768,790.0
P0072,5,0,0,4.529567040585773,0.0,3.793523199112263,790.0
P0072,6,7,1,1.6988937203763488,0.0,2.8306733202094243,790.0
P0091,1,23,1,6.445161182563918,0.0,9.554838817436082,416.0
P0091,2,23,1,0.0,2.243366834595294,8.688528017159213,416.0
P0091,3,23,1,10.354499741597952,0.0,12.645500258402048,416.0
P0091,4,0,0,20.510466040742422,0.0,12.844033700855526,416.0
P0091,5,0,0,33.290039626468754,0.0,10.220426414273671,416.0
P0091,6,0,0,19.500141573306742,0.0,13.789898053162014,416.0
P0098,1,45,1,0.0,15.460186551168253,21.460186551168253,192.0
P0098,2,45,1,0.0,20.116373117831586,20.116373117831586,192.0
P0098,3,45,1,18.969760359950506,0.0,26.030239640049494,192.0
P0098,4,0,0,42.55386214345903,0.0,21.415898216491474,192.0
P0098,5,0,0,60.71445271320496,0.0,26.839409430254065,192.0
P0098,6,0,0,43.745226035637174,0.0,16.969226677567793,192.0
P0115,1,32,1,4.360009191745279,0.0,13.639990808254721,200.0
P0115,2,32,1,0.0,11.653273804178456,16.013282995923735,200.0
P0115,3,32,1,13.179885549379506,0.0,18.820114450620494,200.0
P0115,4,0,0,25.0149276770199,0.0,20.164957872359604,200.0
P0115,5,0,0,42.52825819485349,0.0,14.486669482166407,200.0
P0115,6,0,0,30.343998994079243,0.0,12.184259200774251,200.0
P0092,1,16,1,0.0,0.6333088435552021,7.633308843555202,480.0
P0092,2,0,0,9.530845725989375,0.0,6.469154274010625,480.0
P0092,3,16,1,1.1035979397324702,0.0,8.427247786256904,480.0
P0092,4,0,0,13.207259955676381,0.0,3.8963379840560894,480.0
P0092,5,16,1,3.1446993813565385,0.0,10.062560574319843,480.0
P0092,6,0,0,10.407036848274787,0.0,8.737662533081751,480.0
P0078,1,23,1,0.0,5.0685390652284,11.0685390652284,935.0
P0078,2,0,0,11.9314609347716,0.0,11.0685390652284,935.0
P0078,3,23,1,0.8629218695432002,0.0,11.0685390652284,935.0
P0078,4,0,0,12.7943828043148,0.0,11.0685390652284,935.0
P0078,5,23,1,1.7258437390864003,0.0,11.0685390652284,935.0
P0078,6,0,0,13.657304673858,0.0,11.0685390652284,935.0
P0088,1,15,1,0.0,3.110711691102919,9.11071169110292,464.0
P0088,2,15,1,0.0,5.77053446880138,5.77053446880138,464.0
P0088,3,0,0,7.046821874230054,0.0,7.953178125769946,464.0
P0088,4,0,0,15.355302787776896,0.0,6.691519086453158,464.0
P0088,5,0,0,8.632587009423187,0.0,6.722715778353709,464.0
P0088,6,15,1,2.86138945254518,0.0,5.771197556878007,464.0
P0069,1,0,0,0.0,0.0,0.0,850.0
P0069,2,0,0,0.0,0.0,0.0,850.0
P0069,3,0,0,0.0,0.0,0.0,850.0
P0069,4,0,0,0.0,0.0,0.0,850.0
P0069,5,0,0,0.0,0.0,0.0,850.0
P0069,6,0,0,0.0,0.0,0.0,850.0
P0190,1,26,1,0.0,5.090772517275566,12.090772517275566,280.0
P0190,2,0,0,13.279478852030607,0.0,12.720521147969393,280.0
P0190,3,26,1,0.0,3.882437347502446,17.161916199533053,280.0
P0190,4,26,1,9.285565087850465,0.0,16.714434912149535,280.0
P0190,5,0,0,25.055488009013644,0.0,10.230077078836823,280.0
P0190,6,0,0,17.7371811244814,0.0,7.3183068845322445,280.0
P0015,1,0,0,5.825582631301308,0.0,7.174417368698692,210.0
P0015,2,11,1,3.5397824970120046,0.0,2.2858001342893033,210.0
P0015,3,0,0,8.470083972371317,0.0,6.069698524640689,210.0
P0015,4,11,1,4.084756973393265,0.0,4.3853269989780514,210.0
P0015,5,0,0,9.7577390880875,0.0,5.327017885305765,210.0
P0015,6,11,1,3.4768493106984044,0.0,6.280889777389096,210.0
P0068,1,0,0,1.0,0.0,0.0,833.0
P0068,2,0,0,1.0,0.0,0.0,833.0
P0068,3,0,0,1.0,0.0,0.0,833.0
P0068,4,0,0,1.0,0.0,0.0,833.0
P0068,5,0,0,1.0,0.0,0.0,833.0
P0068,6,0,0,1.0,0.0,0.0,833.0
P0046,1,21,1,2.662824754848229,0.0,5.337175245151771,288.0
P0046,2,21,1,9.01634230430259,0.0,14.64648245054564,288.0
P0046,3,0,0,16.6785720779976,0.0,13.337770226304988,288.0
P0046,4,21,1,9.051444141906252,0.0,7.627127936091349,288.0
P0046,5,0,0,19.719810645112187,0.0,10.331633496794066,288.0
P0046,6,21,1,8.981057193428423,0.0,10.738753451683763,288.0
P0004,1,0,0,0.0,0.0,0.0,120.0
P0004,2,0,0,0.0,0.0,0.0,120.0
P0004,3,0,0,0.0,0.0,0.0,120.0
P0004,4,0,0,0.0,0.0,0.0,120.0
P0004,5,0,0,0.0,0.0,0.0,120.0
P0004,6,0,0,0.0,0.0,0.0,120.0
P0013,1,0,0,0.0,0.0,0.0,180.0
P0013,2,0,0,0.0,0.0,0.0,180.0
P0013,3,0,0,0.0,0.0,0.0,180.0
P0013,4,0,0,0.0,0.0,0.0,180.0
P0013,5,0,0,0.0,0.0,0.0,180.0
P0013,6,0,0,0.0,0.0,0.0,180.0
P0012,1,0,0,15.0,0.0,0.0,180.0
P0012,2,0,0,15.0,0.0,0.0,180.0
P0012,3,0,0,15.0,0.0,0.0,180.0
P0012,4,0,0,15.0,0.0,0.0,180.0
P0012,5,0,0,15.0,0.0,0.0,180.0
P0012,6,0,0,15.0,0.0,0.0,180.0
P0008,1,0,0,13.0,0.0,0.0,175.0
P0008,2,0,0,13.0,0.0,0.0,175.0
P0008,3,0,0,13.0,0.0,0.0,175.0
P0008,4,0,0,13.0,0.0,0.0,175.0
P0008,5,0,0,13.0,0.0,0.0,175.0
P0008,6,0,0,13.0,0.0,0.0,175.0
P0022,1,0,0,16.0,0.0,0.0,250.0
P0022,2,0,0,16.0,0.0,0.0,250.0
P0022,3,0,0,16.0,0.0,0.0,250.0
P0022,4,0,0,16.0,0.0,0.0,250.0
P0022,5,0,0,16.0,0.0,0.0,250.0
P0022,6,0,0,16.0,0.0,0.0,250.0
P0044,1,17,1,0.0,0.48210396234696873,8.482103962346969,416.0
P0044,2,0,0,8.53676626627279,0.0,8.46323373372721,416.0
P0044,3,17,1,0.0,2.2937466288976776,10.830512895170468,416.0
P0044,4,17,1,8.262102813473696,0.0,8.737897186526304,416.0
P0044,5,0,0,19.451893927338,0.0,5.8102088861356975,416.0
P0044,6,0,0,11.861437536110609,0.0,7.59045639122739,416.0
P0178,1,60,1,25.75425977802957,0.0,34.24574022197043,82.0
P0178,2,0,0,51.95044575239403,0.0,33.80381402563553,82.0
P0178,3,60,1,19.55559784877294,0.0,32.39484790362109,82.0
P0178,4,0,0,47.19773278912505,0.0,32.3578650596479,82.0
P0178,5,60,1,22.784019985416712,0.0,24.413712803708336,82.0
P0178,6,0,0,62.77773421188295,0.0,20.006285773533754,82.0
P0062,1,14,1,0.0,1.787520081067008,10.787520081067008,360.0
P0062,2,0,0,12.740220340931119,0.0,1.259779659068882,360.0
P0062,3,14,1,5.705913221170156,0.0,7.034307119760963,360.0
P0062,4,0,0,11.261715483946915,0.0,8.444197737223242,360.0
P0062,5,14,1,5.657835804531629,0.0,5.603879679415286,360.0
P0062,6,0,0,13.088367902590054,0.0,6.569467901941575,360.0
P0188,1,24,1,0.0,1.1757487364857688,14.175748736485769,216.0
P0188,2,0,0,13.30848088669623,0.0,10.69151911330377,216.0
P0188,3,24,1,4.737459966910661,0.0,8.57102091978557,216.0
P0188,4,0,0,15.982290398739963,0.0,12.7551695681707,216.0
P0188,5,24,1,2.851362960889187,0.0,13.130927437850776,216.0
P0188,6,0,0,15.50471846028604,0.0,11.346644500603146,216.0
P0067,1,0,0,0.0,0.0,0.0,722.0
P0067,2,0,0,0.0,0.0,0.0,722.0
P0067,3,0,0,0.0,0.0,0.0,722.0
P0067,4,0,0,0.0,0.0,0.0,722.0
P0067,5,0,0,0.0,0.0,0.0,722.0
P0067,6,0,0,0.0,0.0,0.0,722.0
P0052,1,7,1,0.0,2.266662042426849,4.266662042426849,552.0
P0052,2,0,0,3.62232534711082,0.0,3.37767465288918,552.0
P0052,3,7,1,0.0,0.19678339725696858,3.8191087443677887,552.0
P0052,4,0,0,4.717748224133398,0.0,2.282251775866601,552.0
P0052,5,7,1,1.8263251733301256,0.0,2.8914230508032728,552.0
P0052,6,0,0,6.555246962236499,0.0,2.2710782110936267,552.0
P0222,1,26,1,0.0,8.802801898661444,14.802801898661444,210.0
P0222,2,0,0,16.649434424363708,0.0,9.350565575636292,210.0
P0222,3,26,1,0.893830607290802,0.0,15.755603817072906,210.0
P0222,4,0,0,15.536675341710023,0.0,11.35715526558078,210.0
P0222,5,26,1,0.0,0.1564589280751676,15.69313426978519,210.0
P0222,6,0,0,15.31294947729985,0.0,10.68705052270015,210.0
P0071,1,0,0,0.0,0.0,0.0,637.0
P0071,2,0,0,0.0,0.0,0.0,637.0
P0071,3,0,0,0.0,0.0,0.0,637.0
P0071,4,0,0,0.0,0.0,0.0,637.0
P0071,5,0,0,0.0,0.0,0.0,637.0
P0071,6,0,0,0.0,0.0,0.0,637.0
P0076,1,8,1,2.2490038475412986,0.0,3.7509961524587014,595.0
P0076,2,0,0,5.370884871822315,0.0,4.8781189757189845,595.0
P0076,3,8,1,1.6832417469665817,0.0,3.6876431248557333,595.0
P0076,4,0,0,6.857513627501346,0.0,2.825728119465236,595.0
P0076,5,8,1,3.465519590171169,0.0,3.391994037330177,595.0
P0076,6,0,0,7.610773459799811,0.0,3.854746130371358,595.0
P0045,1,10,1,2.493113299772771,0.0,6.506886700227229,388.0
P0045,2,0,0,8.60644459373469,0.0,3.8866687060380816,388.0
P0045,3,10,1,3.6683851689169646,0.0,4.938059424817725,388.0
P0045,4,0,0,11.0875620781577,0.0,2.5808230907592655,388.0
P0045,5,10,1,4.5785680893422045,0.0,6.508993988815495,388.0
P0045,6,0,0,9.977089687279214,0.0,4.601478402062991,388.0
P0042,1,0,0,12.526461149081822,0.0,5.473538850918178,320.0
P0042,2,0,0,6.931404099768579,0.0,5.595057049313243,320.0
P0042,3,13,1,0.0,0.4951336872404326,7.4265377870090115,320.0
P0042,4,0,0,6.971429518957578,0.0,6.028570481042422,320.0
P0042,5,13,1,0.0,0.18587000113726937,7.157299520094847,320.0
P0042,6,0,0,6.436127336267402,0.0,6.563872663732598,320.0
P0066,1,7,1,3.2469686975465084,0.0,4.753031302453492,552.0
P0066,2,0,0,9.298171624381046,0.0,0.9487970731654626,552.0
P0066,3,0,0,3.624266127470931,0.0,5.673905496910115,552.0
P0066,4,0,0,3.500970594970804,0.0,0.12329553250012748,552.0
P0066,5,7,1,0.0,0.8867326255188122,4.387703220489616,552.0
P0066,6,0,0,3.4037625514964773,0.0,3.5962374485035227,552.0
P0147,1,137,1,0.0,38.99816119287378,60.99816119287378,38.0
P0147,2,137,1,68.07188506960908,0.0,68.92811493039092,38.0
P0147,3,0,0,138.15575873420244,0.0,66.91612633540667,38.0
P0147,4,137,1,59.97620156176083,0.0,78.1795571724416,38.0
P0147,5,0,0,120.21964447672703,0.0,76.7565570850338,38.0
P0147,6,137,1,61.28531212886665,0.0,58.934332347860376,38.0
P0026,1,0,0,0.0,0.0,0.0,275.0
P0026,2,0,0,0.0,0.0,0.0,275.0
P0026,3,0,0,0.0,0.0,0.0,275.0
P0026,4,0,0,0.0,0.0,0.0,275.0
P0026,5,0,0,0.0,0.0,0.0,275.0
P0026,6,0,0,0.0,0.0,0.0,275.0
P0040,1,18,1,1.2667328009101695,0.0,8.73326719908983,224.0
P0040,2,18,1,7.839262666987832,0.0,11.427470133922338,224.0
P0040,3,0,0,16.431957789970042,0.0,9.407304877017792,224.0
P0040,4,0,0,9.52841350385475,0.0,6.903544286115291,224.0
P0040,5,18,1,0.44123022034408876,0.0,9.087183283510662,224.0
P0040,6,0,0,10.102641847580875,0.0,8.338588372763214,224.0
P0189,1,30,1,0.0,8.565055145593124,13.565055145593124,144.0
P0189,2,30,1,0.0,14.382117193782452,14.382117193782452,144.0
P0189,3,30,1,13.467217108569358,0.0,16.532782891430642,144.0
P0189,4,0,0,29.010237440733345,0.0,14.456979667836013,144.0
P0189,5,0,0,44.04594901814422,0.0,14.964288422589126,144.0
P0189,6,0,0,30.609018124173353,0.0,13.436930893970867,144.0
P0221,1,32,1,0.0,5.32782225978222,16.32782225978222,165.0
P0221,2,32,1,14.012165456510779,0.0,17.98783454348922,165.0
P0221,3,0,0,31.104652667586393,0.0,14.907512788924388,165.0
P0221,4,0,0,16.105723427740934,0.0,14.998929239845461,165.0
P0221,5,32,1,0.0,0.25560578841851367,16.361329216159447,165.0
P0221,6,0,0,16.893777009510686,0.0,15.106222990489314,165.0
P0011,1,0,0,0.0,0.0,0.0,170.0
P0011,2,0,0,0.0,0.0,0.0,170.0
P0011,3,0,0,0.0,0.0,0.0,170.0
P0011,4,0,0,0.0,0.0,0.0,170.0
P0011,5,0,0,0.0,0.0,0.0,170.0
P0011,6,0,0,0.0,0.0,0.0,170.0
P0109,1,0,0,16.679650592624327,0.0,13.320349407375671,135.0
P0109,2,33,1,0.0,2.192778375630848,18.872428968255175,135.0
P0109,3,33,1,0.0,21.35402342663404,21.35402342663404,135.0
P0109,4,33,1,14.087321256605122,0.0,18.912678743394878,135.0
P0109,5,0,0,37.65207195483087,0.0,9.435249301774245,135.0
P0109,6,0,0,55.22732530720882,0.0,15.424746647622051,135.0
P0219,1,32,1,0.0,7.913870825062855,17.913870825062855,165.0
P0219,2,32,1,0.0,20.390249133827723,20.390249133827723,165.0
P0219,3,0,0,15.88357680321614,0.0,16.11642319678386,165.0
P0219,4,0,0,35.52380411473716,0.0,12.359772688478984,165.0
P0219,5,0,0,24.587346793509347,0.0,10.936457321227813,165.0
P0219,6,32,1,8.85202804868952,0.0,15.735318744819827,165.0
P0060,1,30,1,0.0,9.132038682965899,12.132038682965899,420.0
P0060,2,30,1,12.78117161145516,0.0,17.21882838854484,420.0
P0060,3,0,0,24.760626429483654,0.0,18.02054518197151,420.0
P0060,4,30,1,10.170105238078284,0.0,14.59052119140537,420.0
P0060,5,0,0,26.80334998496075,0.0,13.366755253117535,420.0
P0060,6,30,1,13.011614574985666,0.0,13.791735409975084,420.0
P0056,1,0,0,7.157564751611559,0.0,5.842435248388441,280.0
P0056,2,14,1,0.03773591616557681,0.0,7.119828835445982,280.0
P0056,3,0,0,7.872292365516822,0.0,6.165443550648755,280.0
P0056,4,14,1,2.6654386498568003,0.0,5.206853715660022,280.0
P0056,5,0,0,8.995267106443206,0.0,7.670171543413593,280.0
P0056,6,14,1,0.16282525952764182,0.0,8.832441846915565,280.0
P0177,1,81,1,21.338408026614175,0.0,38.661591973385825,56.0
P0177,2,0,0,69.07954503282339,0.0,33.258862993790785,56.0
P0177,3,81,1,28.799772764151996,0.0,40.279772268671394,56.0
P0177,4,0,0,58.292116840501784,0.0,51.50765592365021,56.0
P0177,5,81,1,20.498620395493155,0.0,37.79349644500863,56.0
P0177,6,0,0,61.48727978177588,0.0,40.01134061371728,56.0
P0230,1,0,0,0.0,0.0,0.0,270.0
P0230,2,0,0,0.0,0.0,0.0,270.0
P0230,3,0,0,0.0,0.0,0.0,270.0
P0230,4,0,0,0.0,0.0,0.0,270.0
P0230,5,0,0,0.0,0.0,0.0,270.0
P0230,6,0,0,0.0,0.0,0.0,270.0
P0096,1,44,1,0.0,8.001790771201659,23.00179077120166,98.0
P0096,2,44,1,0.0,24.552487316952874,24.552487316952874,98.0
P0096,3,44,1,13.741850339228655,0.0,30.258149660771345,98.0
P0096,4,0,0,39.4568129296239,0.0,18.285037409604755,98.0
P0096,5,0,0,64.04258347681943,0.0,19.414229452804474,98.0
P0096,6,0,0,47.80336924219921,0.0,16.23921423462022,98.0
P0028,1,0,0,0.0,0.0,0.0,105.0
P0028,2,0,0,0.0,0.0,0.0,105.0
P0028,3,0,0,0.0,0.0,0.0,105.0
P0028,4,0,0,0.0,0.0,0.0,105.0
P0028,5,0,0,0.0,0.0,0.0,105.0
P0028,6,0,0,0.0,0.0,0.0,105.0
P0029,1,0,0,0.0,0.0,0.0,80.0
P0029,2,0,0,0.0,0.0,0.0,80.0
P0029,3,0,0,0.0,0.0,0.0,80.0
P0029,4,0,0,0.0,0.0,0.0,80.0
P0029,5,0,0,0.0,0.0,0.0,80.0
P0029,6,0,0,0.0,0.0,0.0,80.0
P0055,1,10,1,2.9950047298357085,0.0,3.0049952701642915,304.0
P0055,2,0,0,9.65100419931073,0.0,3.344000530524979,304.0
P0055,3,10,1,4.479181512142688,0.0,5.171822687168042,304.0
P0055,4,0,0,9.9262980413777,0.0,4.5528834707649875,304.0
P0055,5,0,0,6.068327606027178,0.0,3.8579704353505226,304.0
P0055,6,10,1,0.0,1.1800451174706792,7.248372723497857,304.0
P0005,1,34,1,7.869361737583915,0.0,22.130638262416085,130.0
P0005,2,0,0,26.626198301188722,0.0,15.243163436395191,130.0
P0005,3,0,0,18.76615596237172,0.0,7.860042338817003,130.0
P0005,4,34,1,0.7604599306169924,0.0,18.005696031754727,130.0
P0005,5,34,1,9.888655006450968,0.0,24.87180492416602,130.0
